scenario,max_demand_response_share,total_cost,cost_per_kwh,cost_per_kwh_2020,cost_per_kwh_2023,cost_per_kwh_2025,cost_per_kwh_2030,cost_per_kwh_2035,cost_per_kwh_2040,cost_per_kwh_2045,cost_per_kwh_2050,renewable_share_all_years,renewable_share_2020,renewable_share_2023,renewable_share_2025,renewable_share_2030,renewable_share_2035,renewable_share_2040,renewable_share_2045,renewable_share_2050,biofuel_share_all_years,biofuel_share_2020,biofuel_share_2023,biofuel_share_2025,biofuel_share_2030,biofuel_share_2035,biofuel_share_2040,biofuel_share_2045,biofuel_share_2050
accept,0.1,24474955241.005222,0.1422057125515494,0.1532985539532421,0.1564689607023332,0.15747291841608155,0.14550250902516904,0.14546321348170765,0.1387423441861057,0.12088221130255672,0.10907985139905053,0.7561626157312139,0.30000000000000115,0.3540883110019778,0.4659753015806116,0.7872293596198202,0.8012537219300019,0.8159463190861062,0.9999999999999991,1.0000000000000004,0.017753917785718498,0.05850926685934247,0.0,0.0,0.0,0.0001381008441685499,0.0001348567699899786,0.041682331844035775,0.03928346232596655
