load_zone,period,AES,Airport_DSG,Battery_Bulk,CC_152,CIP_CT,CentralTrackingPV,DistBattery,FlatDistPV,H-Power,Hawaii_Cogen,IC_Barge,IC_Schofield,Kahe_1,Kahe_2,Kahe_3,Kahe_4,Kahe_5,Kahe_6,Kalaeloa_CC1,Kalaeloa_CC2,Kalaeloa_CC3,OnshoreWind,SlopedDistPV,Tesoro_Hawaii,Waiau_10,Waiau_3,Waiau_4,Waiau_5,Waiau_6,Waiau_7,Waiau_8,Waiau_9,GeneratePumpedHydro
Oahu,2020,1419.8545689109785,0.0,-1.966693352571637e-14,0.0,0.0,432.38764189995226,34.562315145068006,445.871794927356,374.9280000000002,92.74499999999998,0.0,0.0,326.67286485762855,322.608889958734,354.85801856899184,347.20323843408255,553.4857607239744,496.69991016127415,759.451031636865,579.8228335625864,86.52695271515132,184.37447928147282,474.22523521061,153.4790000000001,0.0,0.0,0.0,0.0,0.0,242.258707083817,269.1527528117104,0.0,0.0
Oahu,2023,0,0.0,337.74805786152973,0.0,0.0,1082.4256601653108,41.24429996257123,565.27228324456,374.9280000000008,92.74500000000002,0.0,0.0,0.0,557.5892100106825,720.01496838736,494.5660041725488,1152.1324673875051,0.0,788.3999999999986,788.3999999999986,245.28,262.8314647259569,474.22523521061026,153.4790000000001,0.0,0.0,0.0,4.644644560981666,0.0,0.0,36.83546259072697,0.0,0.0
Oahu,2025,0,0.0,599.7115998318537,0.0,0.0,1849.4003810289753,49.17250655536869,644.4279297791804,374.92800000000045,92.74500000000008,0.0,0.0,11.078375377034126,323.05885353101934,597.9364618458745,110.12619357509655,1010.3761732423028,0.0,788.3999999999999,788.3999999999999,245.2800000000001,262.83146472595683,474.22523521061004,153.47900000000013,0.0,0,0,0.0,0.0,0.0,11.513223978029972,0.0,0.0
Oahu,2030,0,0.0,1648.549370584998,0.0,3.117812929848683,3527.5437344047346,140.51744314335744,779.4585133182659,374.9280000000002,92.74500000000003,0.0,0.0,0.0,0.0,87.15579866580264,0.0,97.04350706394345,16.12619427120093,682.2508902594705,411.3407414030263,85.42321309311072,914.4873876496691,429.53787112369866,153.47900000000004,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Oahu,2035,0,0.0,1719.4356825127604,0.0,0.0,3648.2963669100436,194.27773928664257,1021.2700933126727,374.92800000000045,92.74500000000008,0.0,2.178994847454214,0.0,0.0,73.94022477029591,0.0,90.54113870852407,16.597774097594623,697.6710289972243,374.83039889958735,81.96658423997614,912.4450817970046,423.2860481275981,153.4790000000001,0.0,0,0,0,0,0,0,0.0,0.0
Oahu,2040,0,0.0,1880.2033357528426,0.0,11.233163686382401,3994.8387888187617,242.07280530403114,985.2907512961362,374.92800000000017,92.74500000000005,0.0,2.2845442869802413,0,0,0,0,119.0410562889813,54.38670701513064,690.9906035024042,381.60154802934056,56.393131429186276,912.2147631228944,651.8539922678634,153.47900000000007,0.0,0,0,0,0,0,0,0.0,0.0
Oahu,2045,0,1.3495460797799195,2642.6820129556536,0.0,19.062338376891365,5608.253905885657,332.5612579504605,1114.7551195990266,374.9280000000005,0,37.13302304055014,35.514248968363106,0,0,0,0,0,0,151.5528198074276,91.63658872077006,28.509160935350707,1008.2593845543025,678.6431888042339,0,8.417793672627232,0,0,0,0,0,0,8.923873452544717,0.0
Oahu,2050,0,0.33738651994497987,2751.1013775028296,196.1159981568085,19.062338376891365,6459.948455859269,339.8602547197345,1180.0509302763874,0,0,39.96477423020632,0.0,0,0,0,0,0,0,66.1518569463548,40.667125171939446,12.520082542585998,1008.4492685655534,518.1402985849942,0,0,0,0,0,0,0,0,0,230.09711164376648
