scenario,max_demand_response_share,total_cost,cost_per_kwh,cost_per_kwh_2020,cost_per_kwh_2023,cost_per_kwh_2025,cost_per_kwh_2030,cost_per_kwh_2035,cost_per_kwh_2040,cost_per_kwh_2045,cost_per_kwh_2050,renewable_share_all_years,renewable_share_2020,renewable_share_2023,renewable_share_2025,renewable_share_2030,renewable_share_2035,renewable_share_2040,renewable_share_2045,renewable_share_2050,biofuel_share_all_years,biofuel_share_2020,biofuel_share_2023,biofuel_share_2025,biofuel_share_2030,biofuel_share_2035,biofuel_share_2040,biofuel_share_2045,biofuel_share_2050
resist,0.1,25138768949.637753,0.14606263896910718,0.153331175447657,0.15672924613476968,0.15760959640000366,0.15010149770305,0.14932183097478277,0.14245085824879902,0.12443813339798555,0.12653304806212404,0.7484405579712772,0.3000000000000013,0.35217842599513605,0.4654810923913213,0.7335874013024171,0.8007363833730023,0.821882444703413,0.9999999999999989,0.9999999999999997,0.01295171417088845,0.058616371733634993,0.0,0.0,0.0,1.2035677254876163e-18,8.43837232145069e-05,0.04284084543238041,0.009133897644033667
