owner,variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
distributed,amortized_cost,207507828.72781217,207507828.72781217,207507828.72781217,225084434.28711694,225084434.28711694,234801584.87443346,234801584.87443346,234801584.87443346,234801584.87443346,234801584.87443346,261015776.83564556,261015776.83564556,261015776.83564556,261015776.83564556,261015776.83564556,287900651.80970997,287900651.80970997,287900651.80970997,287900651.80970997,287900651.80970997,314603090.89729214,314603090.89729214,314603090.89729214,314603090.89729214,314603090.89729214,251015724.53610533,251015724.53610533,251015724.53610533,251015724.53610533,251015724.53610533
distributed,capacity_added,47.277,0.0,0.0,97.309,0.0,55.683,0.0,0.0,0.0,0.0,175.117,0.0,0.0,0.0,0.0,239.003,0.0,0.0,0.0,0.0,248.126,0.0,0.0,0.0,0.0,564.8059999999997,0.0,0.0,0.0,0.0
distributed,capacity_in_place,594.2769999999996,594.2769999999996,594.2769999999996,691.5859999999996,691.5859999999996,747.2689999999996,747.2689999999996,747.2689999999996,747.2689999999996,747.2689999999996,922.3859999999995,922.3859999999995,922.3859999999995,922.3859999999995,922.3859999999995,1129.4479999999994,1129.4479999999994,1129.4479999999994,1129.4479999999994,1129.4479999999994,1343.5039999999997,1343.5039999999997,1343.5039999999997,1343.5039999999997,1343.5039999999997,1564.9229999999995,1564.9229999999995,1564.9229999999995,1564.9229999999995,1564.9229999999995
distributed,capacity_retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.941,0.0,0.0,0.0,0.0,34.07,0.0,0.0,0.0,0.0,343.3869999999997,0.0,0.0,0.0,0.0
distributed,capital_outlay,85662457.3441156,0.0,0.0,225941358.5644404,0.0,129217450.84885785,0.0,0.0,0.0,0.0,345499503.94589686,0.0,0.0,0.0,0.0,415941903.1972078,0.0,0.0,0.0,0.0,404030770.36683536,0.0,0.0,0.0,0.0,969348701.9628332,0.0,0.0,0.0,0.0
distributed,fixed_om,4924186.063423342,4924186.063423342,4924186.063423342,6815361.601523495,6815361.601523495,7748375.310502387,7748375.310502387,7748375.310502387,7748375.310502387,7748375.310502387,10346208.150200807,10346208.150200807,10346208.150200807,10346208.150200807,10346208.150200807,12856595.985182062,12856595.985182062,12856595.985182062,12856595.985182062,12856595.985182062,15054244.877581595,15054244.877581595,15054244.877581595,15054244.877581595,15054244.877581595,20637972.31685053,20637972.31685053,20637972.31685053,20637972.31685053,20637972.31685053
distributed,renewable_output,920097.0301379659,920097.0301379659,920097.0301379659,1039497.5184551703,1039497.5184551703,1118653.1649897913,1118653.1649897913,1118653.1649897913,1118653.1649897913,1118653.1649897913,1232729.3881136177,1232729.3881136177,1232729.3881136177,1232729.3881136177,1232729.3881136177,1422681.2057197082,1422681.2057197082,1422681.2057197082,1422681.2057197082,1422681.2057197082,1628541.0525757517,1628541.0525757517,1628541.0525757517,1628541.0525757517,1628541.0525757517,1620239.3876069582,1620239.3876069582,1620239.3876069582,1620239.3876069582,1620239.3876069582
distributed,storage_load,3972.213521417183,3972.213521417183,3972.213521417183,5257.505909583484,5257.505909583484,8891.521175942386,8891.521175942386,8891.521175942386,8891.521175942386,8891.521175942386,15740.61310335687,15740.61310335687,15740.61310335687,15740.61310335687,15740.61310335687,20207.670485433428,20207.670485433428,20207.670485433428,20207.670485433428,20207.670485433428,29399.98064636084,29399.98064636084,29399.98064636084,29399.98064636084,29399.98064636084,35352.73167130389,35352.73167130389,35352.73167130389,35352.73167130389,35352.73167130389
distributed,total_output,920097.0301379659,920097.0301379659,920097.0301379659,1039497.5184551703,1039497.5184551703,1118653.1649897913,1118653.1649897913,1118653.1649897913,1118653.1649897913,1118653.1649897913,1232729.3881136177,1232729.3881136177,1232729.3881136177,1232729.3881136177,1232729.3881136177,1422681.2057197082,1422681.2057197082,1422681.2057197082,1422681.2057197082,1422681.2057197082,1628541.0525757517,1628541.0525757517,1628541.0525757517,1628541.0525757517,1628541.0525757517,1620239.3876069582,1620239.3876069582,1620239.3876069582,1620239.3876069582,1620239.3876069582
system,co2_emissions,4681855.145306041,4681855.145306041,4681855.145306041,3630684.320177408,3630684.320177408,2932400.450418065,2932400.450418065,2932400.450418065,2932400.450418065,2932400.450418065,1374761.047905334,1374761.047905334,1374761.047905334,1374761.047905334,1374761.047905334,1048248.0272620394,1048248.0272620394,1048248.0272620394,1048248.0272620394,1048248.0272620394,1004196.1102968412,1004196.1102968412,1004196.1102968412,1004196.1102968412,1004196.1102968412,0.0,0.0,0.0,0.0,0.0
system,ev_load,24646.045539869974,24646.045539869974,24646.045539869974,44094.82351228486,44094.82351228486,63752.4438742362,63752.4438742362,63752.4438742362,63752.4438742362,63752.4438742362,145082.01493871104,145082.01493871104,145082.01493871104,145082.01493871104,145082.01493871104,287956.645127257,287956.645127257,287956.645127257,287956.645127257,287956.645127257,523472.7018844193,523472.7018844193,523472.7018844193,523472.7018844193,523472.7018844193,925893.4814995895,925893.4814995895,925893.4814995895,925893.4814995895,925893.4814995895
system,gross_load,7888120.377966967,7888120.377966967,7888120.377966967,7707564.314963505,7707564.314963505,7602355.6143768225,7602355.6143768225,7602355.6143768225,7602355.6143768225,7602355.6143768225,7310770.447718688,7310770.447718688,7310770.447718688,7310770.447718688,7310770.447718688,7463584.264936345,7463584.264936345,7463584.264936345,7463584.264936345,7463584.264936345,7721999.887742215,7721999.887742215,7721999.887742215,7721999.887742215,7721999.887742215,7910462.92474171,7910462.92474171,7910462.92474171,7910462.92474171,7910462.92474171
