load_zone,period,AES,Airport_DSG,Battery_Bulk,CIP_CT,CentralTrackingPV,DistBattery,FlatDistPV,H-Power,Hawaii_Cogen,IC_Schofield,Kahe_1,Kahe_2,Kahe_3,Kahe_4,Kahe_5,Kahe_6,Kalaeloa_CC1,Kalaeloa_CC2,Kalaeloa_CC3,OffshoreWind,OnshoreWind,SlopedDistPV,Tesoro_Hawaii,Waiau_10,Waiau_3,Waiau_4,Waiau_5,Waiau_6,Waiau_7,Waiau_8,Waiau_9,GeneratePumpedHydro
Oahu,2020,1419.8545689109785,0.0,0.0,0.0,432.38764189995214,36.66603633805516,445.87179492735584,374.9280000000002,92.74499999999998,0.0,327.9892747613424,322.61198871650123,354.3732330201143,347.68828537876664,553.4423075417703,494.22390495389874,759.4510316368647,580.816918844567,85.6594236714756,0.0,184.37447928147287,474.2252352106097,153.4790000000001,0.0,0.0,0.0,0.0,0.0,242.82253233190798,269.8958064568274,0.0,0.0
Oahu,2023,0,0.0,332.98631899020864,0.0,1082.4256601653105,60.45821484185402,565.2722832445598,374.9280000000008,92.74500000000002,0.0,0.0,575.1460466741205,723.4122467339993,422.8404693161876,1160.6850090932162,41.070813186100516,788.3999999999986,788.3999999999986,245.28,0.0,262.8314647259569,474.22523521061,153.4790000000001,0.0,0.0,0.0,0.0,0.0,7.398506849673455,36.83546259072703,0.0,0.0
Oahu,2025,0,0.0,562.5229657803118,0.0,1849.400381028975,71.20266896770687,644.4279297791804,374.92800000000045,92.74500000000008,0.0,21.911389471811365,245.96175178853557,635.5320709564269,153.97595903808084,922.3220847789362,82.70175088898847,788.3999999999999,788.3999999999999,245.2800000000001,0.0,262.83146472595683,474.22523521061004,153.47900000000013,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu,2030,0,0.0,1346.189162622334,3.117812929848683,3493.3372844962414,142.98413481866734,781.9169611862175,374.9280000000002,92.74500000000003,0.0,0.0,10.658602475928475,103.6374402628444,0.0,87.73242306482659,0.0,692.2947176619499,379.66526822558467,73.87948364033383,0.0,914.4546877203982,434.6466174227167,153.47900000000004,0.0,0,0,0,0,0.0,0.0,0.0,297.7669359549749
Oahu,2035,0,0.0,1423.136114077904,0.0,3644.3004210330287,200.87684505754999,996.0040052021069,374.92800000000045,92.74500000000008,0.0,0.0,10.65860247592849,46.05145832941843,0.0,103.38705827853478,0.0,683.5387503051791,415.0908528198076,64.46335516652157,0.0,913.7967066405763,414.39159341740117,153.4790000000001,0.0,0,0,0,0,0,0,0.0,316.75203098923043
Oahu,2040,0,0.0,1544.9088083582153,0.0,4012.82133033531,262.17445864032317,967.4177598859105,374.92800000000017,92.74500000000005,2.698730581046078,0,0,0,0,77.81675277217506,76.0327198352781,660.756082362925,377.638962384084,67.1676350073049,0.0,913.6207269322825,655.0384981615333,153.47900000000007,0.0,0,0,0,0,0,0,0.0,333.6705034905715
Oahu,2045,0,5.261623108665747,1830.4187623364012,44.024924346629966,4805.8569221876105,297.51631948663385,979.9379833839092,374.9280000000005,0,99.17834222833554,0,0,0,0,0,0,130.1348005502061,157.1558459422282,32.09206129044389,725.5763737293557,990.4987270834522,684.8225313323611,0,8.417793672627248,0,0,0,0,0,0,8.923873452544717,293.8802037396317
Oahu,2050,0,8.442696011004125,639.0354196393542,19.062338376891365,2216.2428688469154,134.72827108561538,779.928735567049,0,0,0.0,0,0,0,0,0,0,36.41966987620355,15.182393397524097,4.723411279229718,5082.437629217403,753.629410362433,355.40856636834764,0,0,0,0,0,0,0,0,0,188.3686088286437
