generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Oahu_CentralTrackingPV_PV_02,Oahu_CentralTrackingPV_PV_02,CentralTrackingPV,Oahu,SUN,2025,11.282895026803988,0.0,0.0,5.0,1619756.621736239,121557.13156800001,154.33217708465074,0.2576003430777166,0.0,0.0
Oahu_CentralTrackingPV_PV_02,Oahu_CentralTrackingPV_PV_02,CentralTrackingPV,Oahu,SUN,2030,10.531931580655431,0.0,0.0,5.0,1619756.621736239,121557.13156800001,165.33659946126153,0.2404550589190738,0.0,0.0
Oahu_CentralTrackingPV_PV_02,Oahu_CentralTrackingPV_PV_02,CentralTrackingPV,Oahu,SUN,2035,9.256280431673312,0.0,0.0,5.0,1619756.621736239,121557.13156800001,188.12240685208482,0.21133060346286103,0.0,0.0
Oahu_CentralTrackingPV_PV_02,Oahu_CentralTrackingPV_PV_02,CentralTrackingPV,Oahu,SUN,2040,9.05694375324415,0.0,0.0,5.0,1619756.621736239,121557.13156800001,192.26284282493293,0.2067795377453002,0.0,0.0
Oahu_CentralTrackingPV_PV_02,Oahu_CentralTrackingPV_PV_02,CentralTrackingPV,Oahu,SUN,2045,8.934362684025448,0.0,0.0,5.0,1619756.621736239,121557.13156800001,194.90072374358493,0.20398088319692803,0.0,0.0
Oahu_CentralTrackingPV_PV_02,Oahu_CentralTrackingPV_PV_02,CentralTrackingPV,Oahu,SUN,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_03,Oahu_CentralTrackingPV_PV_03,CentralTrackingPV,Oahu,SUN,2020,2.2335384918088037,0.0,0.0,1.0,439680.8498432407,24311.4263136,207.7386523037184,0.25497014746675833,0.0,0.0
Oahu_CentralTrackingPV_PV_03,Oahu_CentralTrackingPV_PV_03,CentralTrackingPV,Oahu,SUN,2023,2.233538491808762,0.0,0.0,1.0,439680.8498432407,24311.4263136,207.7386523037222,0.25497014746675367,0.0,0.0
Oahu_CentralTrackingPV_PV_03,Oahu_CentralTrackingPV_PV_03,CentralTrackingPV,Oahu,SUN,2025,2.2335384918088033,0.0,0.0,1.0,439680.8498432407,24311.4263136,207.73865230371834,0.2549701474667584,0.0,0.0
Oahu_CentralTrackingPV_PV_03,Oahu_CentralTrackingPV_PV_03,CentralTrackingPV,Oahu,SUN,2030,2.065547047008253,0.0,0.0,1.0,439680.8498432407,24311.4263136,224.63408753089834,0.23579304189591926,0.0,0.0
Oahu_CentralTrackingPV_PV_03,Oahu_CentralTrackingPV_PV_03,CentralTrackingPV,Oahu,SUN,2035,2.065547047008253,0.0,0.0,1.0,439680.8498432407,24311.4263136,224.63408753089834,0.23579304189591926,0.0,0.0
Oahu_CentralTrackingPV_PV_03,Oahu_CentralTrackingPV_PV_03,CentralTrackingPV,Oahu,SUN,2040,1.8064726978019254,0.0,0.0,1.0,439680.8498432407,24311.4263136,256.84986920722116,0.2062183444979367,0.0,0.0
Oahu_CentralTrackingPV_PV_03,Oahu_CentralTrackingPV_PV_03,CentralTrackingPV,Oahu,SUN,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_03,Oahu_CentralTrackingPV_PV_03,CentralTrackingPV,Oahu,SUN,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_04,Oahu_CentralTrackingPV_PV_04,CentralTrackingPV,Oahu,SUN,2020,23.85710135260097,0.0,0.0,10.0,4015794.1838915413,243114.26313600002,178.51743110288723,0.2723413396415635,0.0,0.0
Oahu_CentralTrackingPV_PV_04,Oahu_CentralTrackingPV_PV_04,CentralTrackingPV,Oahu,SUN,2023,586.9673961941851,0.0,0.0,246.034665955004,34457681.83625698,3242217.2559136343,64.2282677651459,0.2723413396415635,0.0,0.0
Oahu_CentralTrackingPV_PV_04,Oahu_CentralTrackingPV_PV_04,CentralTrackingPV,Oahu,SUN,2025,586.9673961941851,0.0,0.0,246.034665955004,34457681.83625698,3242217.2559136343,64.2282677651459,0.2723413396415635,0.0,0.0
Oahu_CentralTrackingPV_PV_04,Oahu_CentralTrackingPV_PV_04,CentralTrackingPV,Oahu,SUN,2030,559.1226151438811,0.0,0.0,246.034665955004,34457681.83625698,3242217.2559136343,67.42689004355358,0.25942190830272804,0.0,0.0
Oahu_CentralTrackingPV_PV_04,Oahu_CentralTrackingPV_PV_04,CentralTrackingPV,Oahu,SUN,2035,559.9013758173724,0.0,0.0,246.034665955004,34457681.83625698,3242217.2559136343,67.33310672283022,0.25978323795485847,0.0,0.0
Oahu_CentralTrackingPV_PV_04,Oahu_CentralTrackingPV_PV_04,CentralTrackingPV,Oahu,SUN,2040,560.5422260989516,0.0,0.0,246.034665955004,34457681.83625698,3242217.2559136343,67.25612690151821,0.2600805798946776,0.0,0.0
Oahu_CentralTrackingPV_PV_04,Oahu_CentralTrackingPV_PV_04,CentralTrackingPV,Oahu,SUN,2045,504.73282202988355,0.0,0.0,236.034665955004,30441887.65236544,2999102.992777634,66.2548365898882,0.24410779588278683,0.0,0.0
Oahu_CentralTrackingPV_PV_04,Oahu_CentralTrackingPV_PV_04,CentralTrackingPV,Oahu,SUN,2050,136.10951313582808,0.0,0.0,236.034665955004,30441887.65236544,2999102.992777634,245.69179533961903,0.06582768506443404,0.0,0.0
Oahu_CentralTrackingPV_PV_05,Oahu_CentralTrackingPV_PV_05,CentralTrackingPV,Oahu,SUN,2020,74.01946928874678,0.0,0.0,30.0,4150631.415953906,410130.120586136,61.61570165747482,0.2816570368673773,0.0,0.0
Oahu_CentralTrackingPV_PV_05,Oahu_CentralTrackingPV_PV_05,CentralTrackingPV,Oahu,SUN,2023,84.35518425430733,0.0,0.0,34.1890525823313,4689526.488091116,463357.04844328255,61.08555842874922,0.2816570368673773,0.0,0.0
Oahu_CentralTrackingPV_PV_05,Oahu_CentralTrackingPV_PV_05,CentralTrackingPV,Oahu,SUN,2025,84.35518425430726,0.0,0.0,34.1890525823313,4689526.488091116,463357.04844328255,61.085558428749266,0.28165703686737714,0.0,0.0
Oahu_CentralTrackingPV_PV_05,Oahu_CentralTrackingPV_PV_05,CentralTrackingPV,Oahu,SUN,2030,82.15068481012462,0.0,0.0,34.1890525823313,4689526.488091116,463357.04844328255,62.72477884322314,0.27429634188801,0.0,0.0
Oahu_CentralTrackingPV_PV_05,Oahu_CentralTrackingPV_PV_05,CentralTrackingPV,Oahu,SUN,2035,80.7506063162597,0.0,0.0,34.1890525823313,4689526.488091116,463357.04844328255,63.81232007538285,0.26962156151203576,0.0,0.0
Oahu_CentralTrackingPV_PV_05,Oahu_CentralTrackingPV_PV_05,CentralTrackingPV,Oahu,SUN,2040,80.74201804929453,0.0,0.0,34.1890525823313,4689526.488091116,463357.04844328255,63.819107585203824,0.26959288578988994,0.0,0.0
Oahu_CentralTrackingPV_PV_05,Oahu_CentralTrackingPV_PV_05,CentralTrackingPV,Oahu,SUN,2045,77.73030798799711,0.0,0.0,34.1890525823313,4689526.488091116,463357.04844328255,66.29181936767947,0.25953696167251256,0.0,0.0
Oahu_CentralTrackingPV_PV_05,Oahu_CentralTrackingPV_PV_05,CentralTrackingPV,Oahu,SUN,2050,4.104066896008778,0.0,0.0,4.1890525823313,538895.07213721,53226.927857146526,144.27688802299917,0.11183931879768454,0.0,0.0
Oahu_CentralTrackingPV_PV_06,Oahu_CentralTrackingPV_PV_06,CentralTrackingPV,Oahu,SUN,2020,1.9640772315064652,0.0,0.0,1.0,443616.7190157503,24311.4263136,238.24325124447634,0.2242097296240256,0.0,0.0
Oahu_CentralTrackingPV_PV_06,Oahu_CentralTrackingPV_PV_06,CentralTrackingPV,Oahu,SUN,2023,1.9640772315064647,0.0,0.0,1.0,443616.7190157503,24311.4263136,238.24325124447628,0.22420972962402566,0.0,0.0
Oahu_CentralTrackingPV_PV_06,Oahu_CentralTrackingPV_PV_06,CentralTrackingPV,Oahu,SUN,2025,1.9640772315064652,0.0,0.0,1.0,443616.7190157503,24311.4263136,238.24325124447626,0.2242097296240257,0.0,0.0
Oahu_CentralTrackingPV_PV_06,Oahu_CentralTrackingPV_PV_06,CentralTrackingPV,Oahu,SUN,2030,1.8394000274349387,0.0,0.0,1.0,443616.7190157503,24311.4263136,254.3917246657218,0.209977172081614,0.0,0.0
Oahu_CentralTrackingPV_PV_06,Oahu_CentralTrackingPV_PV_06,CentralTrackingPV,Oahu,SUN,2035,1.8065929668984875,0.0,0.0,1.0,443616.7190157503,24311.4263136,259.01138435885593,0.2062320738468593,0.0,0.0
Oahu_CentralTrackingPV_PV_06,Oahu_CentralTrackingPV_PV_06,CentralTrackingPV,Oahu,SUN,2040,1.821716526513343,0.0,0.0,1.0,443616.7190157503,24311.4263136,256.86111890576996,0.20795850759284737,0.0,0.0
Oahu_CentralTrackingPV_PV_06,Oahu_CentralTrackingPV_PV_06,CentralTrackingPV,Oahu,SUN,2045,8.45531445438906,0.0,0.0,5.40065683847065,495367.9841099983,49167.850639913,64.40160655021512,0.17872243578707203,0.0,0.0
Oahu_CentralTrackingPV_PV_06,Oahu_CentralTrackingPV_PV_06,CentralTrackingPV,Oahu,SUN,2050,4.5439675027659785,0.0,0.0,5.40065683847065,495367.9841099983,49167.850639913,119.83708827548705,0.09604715999770747,0.0,0.0
Oahu_CentralTrackingPV_PV_07,Oahu_CentralTrackingPV_PV_07,CentralTrackingPV,Oahu,SUN,2020,144.02849098868964,0.0,0.0,67.1,10540725.526405964,991711.9938863921,80.07052938711954,0.24503142414832632,0.0,0.0
Oahu_CentralTrackingPV_PV_07,Oahu_CentralTrackingPV_PV_07,CentralTrackingPV,Oahu,SUN,2023,144.02849098868967,0.0,0.0,67.1,10540725.526405964,991711.9938863921,80.07052938711949,0.24503142414832643,0.0,0.0
Oahu_CentralTrackingPV_PV_07,Oahu_CentralTrackingPV_PV_07,CentralTrackingPV,Oahu,SUN,2025,144.0284909886897,0.0,0.0,67.1,10540725.526405964,991711.9938863921,80.07052938711948,0.2450314241483265,0.0,0.0
Oahu_CentralTrackingPV_PV_07,Oahu_CentralTrackingPV_PV_07,CentralTrackingPV,Oahu,SUN,2030,137.85825585467725,0.0,0.0,67.1,10540725.526405964,991711.9938863921,83.65431180595543,0.2345341850823709,0.0,0.0
Oahu_CentralTrackingPV_PV_07,Oahu_CentralTrackingPV_PV_07,CentralTrackingPV,Oahu,SUN,2035,137.17467982428371,0.0,0.0,67.1,10540725.526405964,991711.9938863921,84.07118234257975,0.23337123734132886,0.0,0.0
Oahu_CentralTrackingPV_PV_07,Oahu_CentralTrackingPV_PV_07,CentralTrackingPV,Oahu,SUN,2040,135.0399730495907,0.0,0.0,67.1,10540725.526405964,991711.9938863921,85.40017640596903,0.22973952366057396,0.0,0.0
Oahu_CentralTrackingPV_PV_07,Oahu_CentralTrackingPV_PV_07,CentralTrackingPV,Oahu,SUN,2045,117.42530525719937,0.0,0.0,67.1,10540725.526405964,991711.9938863921,98.21083705111592,0.19977220882278782,0.0,0.0
Oahu_CentralTrackingPV_PV_07,Oahu_CentralTrackingPV_PV_07,CentralTrackingPV,Oahu,SUN,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_08,CentralTrackingPV,Oahu,SUN,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_08,CentralTrackingPV,Oahu,SUN,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_08,CentralTrackingPV,Oahu,SUN,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_08,CentralTrackingPV,Oahu,SUN,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_08,CentralTrackingPV,Oahu,SUN,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_08,CentralTrackingPV,Oahu,SUN,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_08,CentralTrackingPV,Oahu,SUN,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_08,Oahu_CentralTrackingPV_PV_08,CentralTrackingPV,Oahu,SUN,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_09,Oahu_CentralTrackingPV_PV_09,CentralTrackingPV,Oahu,SUN,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_10,Oahu_CentralTrackingPV_PV_10,CentralTrackingPV,Oahu,SUN,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_10,Oahu_CentralTrackingPV_PV_10,CentralTrackingPV,Oahu,SUN,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oahu_CentralTrackingPV_PV_10,Oahu_CentralTrackingPV_PV_10,CentralTrackingPV,Oahu,SUN,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
