owner,variable,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
distributed,amortized_cost,207507828.72781217,207507828.72781217,207507828.72781217,225084434.28711694,225084434.28711694,234801584.87443346,234801584.87443346,234801584.87443346,234801584.87443346,234801584.87443346,261015776.83564556,261015776.83564556,261015776.83564556,261015776.83564556,261015776.83564556,287900651.80970997,287900651.80970997,287900651.80970997,287900651.80970997,287900651.80970997,314603090.89729214,314603090.89729214,314603090.89729214,314603090.89729214,314603090.89729214,251015593.42191356,251015593.42191356,251015593.42191356,251015593.42191356,251015593.42191356
distributed,capacity_added,47.277,0.0,0.0,97.309,0.0,55.683,0.0,0.0,0.0,0.0,175.117,0.0,0.0,0.0,0.0,239.003,0.0,0.0,0.0,0.0,248.126,0.0,0.0,0.0,0.0,564.8059999999998,0.0,0.0,0.0,0.0
distributed,capacity_in_place,594.2769999999996,594.2769999999996,594.2769999999996,691.5859999999996,691.5859999999996,747.2689999999996,747.2689999999996,747.2689999999996,747.2689999999996,747.2689999999996,922.3859999999995,922.3859999999995,922.3859999999995,922.3859999999995,922.3859999999995,1129.4479999999994,1129.4479999999994,1129.4479999999994,1129.4479999999994,1129.4479999999994,1343.5039999999997,1343.5039999999997,1343.5039999999997,1343.5039999999997,1343.5039999999997,1564.9229999999998,1564.9229999999998,1564.9229999999998,1564.9229999999998,1564.9229999999998
distributed,capacity_retired,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.941,0.0,0.0,0.0,0.0,34.07,0.0,0.0,0.0,0.0,343.3869999999997,0.0,0.0,0.0,0.0
distributed,capital_outlay,85662457.3441156,0.0,0.0,225941358.5644404,0.0,129217450.84885785,0.0,0.0,0.0,0.0,345499503.94589686,0.0,0.0,0.0,0.0,415941903.1972078,0.0,0.0,0.0,0.0,404030770.36683536,0.0,0.0,0.0,0.0,969346897.1981217,0.0,0.0,0.0,0.0
distributed,fixed_om,4924186.063423342,4924186.063423342,4924186.063423342,6815361.601523495,6815361.601523495,7748375.310502387,7748375.310502387,7748375.310502387,7748375.310502387,7748375.310502387,10346208.150200807,10346208.150200807,10346208.150200807,10346208.150200807,10346208.150200807,12856595.985182062,12856595.985182062,12856595.985182062,12856595.985182062,12856595.985182062,15054244.877581598,15054244.877581598,15054244.877581598,15054244.877581598,15054244.877581598,20638792.79962967,20638792.79962967,20638792.79962967,20638792.79962967,20638792.79962967
distributed,renewable_output,920097.0301379658,920097.0301379658,920097.0301379658,1039497.5184551703,1039497.5184551703,1118653.164989791,1118653.164989791,1118653.164989791,1118653.164989791,1118653.164989791,1216563.5786089345,1216563.5786089345,1216563.5786089345,1216563.5786089345,1216563.5786089345,1410395.5986195088,1410395.5986195088,1410395.5986195088,1410395.5986195088,1410395.5986195088,1622456.2580474436,1622456.2580474436,1622456.2580474436,1622456.2580474436,1622456.2580474436,1664760.5147162708,1664760.5147162708,1664760.5147162708,1664760.5147162708,1664760.5147162708
distributed,storage_load,4074.0040375616827,4074.0040375616827,4074.0040375616827,6717.57942687267,6717.57942687267,7911.407663078562,7911.407663078562,7911.407663078562,7911.407663078562,7911.407663078562,15887.126090962895,15887.126090962895,15887.126090962895,15887.126090962895,15887.126090962895,22319.649450838897,22319.649450838897,22319.649450838897,22319.649450838897,22319.649450838897,29130.49540448038,29130.49540448038,29130.49540448038,29130.49540448038,29130.49540448038,33057.36883184785,33057.36883184785,33057.36883184785,33057.36883184785,33057.36883184785
distributed,total_output,920097.0301379658,920097.0301379658,920097.0301379658,1039497.5184551703,1039497.5184551703,1118653.164989791,1118653.164989791,1118653.164989791,1118653.164989791,1118653.164989791,1216563.5786089345,1216563.5786089345,1216563.5786089345,1216563.5786089345,1216563.5786089345,1410395.5986195088,1410395.5986195088,1410395.5986195088,1410395.5986195088,1410395.5986195088,1622456.2580474436,1622456.2580474436,1622456.2580474436,1622456.2580474436,1622456.2580474436,1664760.5147162708,1664760.5147162708,1664760.5147162708,1664760.5147162708,1664760.5147162708
system,co2_emissions,4681835.748556007,4681835.748556007,4681835.748556007,3625118.9792808583,3625118.9792808583,2930746.389360931,2930746.389360931,2930746.389360931,2930746.389360931,2930746.389360931,1051579.4660025109,1051579.4660025109,1051579.4660025109,1051579.4660025109,1051579.4660025109,1019647.1575226864,1019647.1575226864,1019647.1575226864,1019647.1575226864,1019647.1575226864,984490.5038200386,984490.5038200386,984490.5038200386,984490.5038200386,984490.5038200386,0.0,0.0,0.0,0.0,0.0
system,ev_load,24646.045539869967,24646.045539869967,24646.045539869967,44094.823512284835,44094.823512284835,63752.44387423626,63752.44387423626,63752.44387423626,63752.44387423626,63752.44387423626,145082.01493871113,145082.01493871113,145082.01493871113,145082.01493871113,145082.01493871113,287956.64512725675,287956.64512725675,287956.64512725675,287956.64512725675,287956.64512725675,523472.70188441867,523472.70188441867,523472.70188441867,523472.70188441867,523472.70188441867,925893.4814995895,925893.4814995895,925893.4814995895,925893.4814995895,925893.4814995895
system,gross_load,7888120.377966967,7888120.377966967,7888120.377966967,7707564.314963505,7707564.314963505,7602355.6143768225,7602355.6143768225,7602355.6143768225,7602355.6143768225,7602355.6143768225,7310770.447718688,7310770.447718688,7310770.447718688,7310770.447718688,7310770.447718688,7463584.264936345,7463584.264936345,7463584.264936345,7463584.264936345,7463584.264936345,7721999.887742215,7721999.887742215,7721999.887742215,7721999.887742215,7721999.887742215,7910462.92474171,7910462.92474171,7910462.92474171,7910462.92474171,7910462.92474171
