GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,GenCapitalCosts,GenFixedOMCosts
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2045,FlatDistPV,Oahu,SUN,720.094,1.20075e+08,9.64412e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_0,2050,FlatDistPV,Oahu,SUN,615.691,9.51494e+07,7.97522e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2020,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2023,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2025,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2030,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2035,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2040,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2045,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_1,2050,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2020,FlatDistPV,Oahu,SUN,91.5649,2.59188e+07,805699
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2023,FlatDistPV,Oahu,SUN,91.5649,2.59188e+07,805699
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2025,FlatDistPV,Oahu,SUN,91.5649,2.59188e+07,805699
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2030,FlatDistPV,Oahu,SUN,91.5649,2.59188e+07,805699
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2035,FlatDistPV,Oahu,SUN,91.5649,2.59188e+07,805699
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2040,FlatDistPV,Oahu,SUN,91.5649,2.59188e+07,805699
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2045,FlatDistPV,Oahu,SUN,50.9535,1.24811e+07,805699
Oahu_FlatDistPV_Oahu_FlatDistPV_2,2050,FlatDistPV,Oahu,SUN,220.16,2.78742e+07,2.33635e+06
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2020,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2023,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2025,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2030,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2035,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2040,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2045,FlatDistPV,Oahu,SUN,0,0,0
Oahu_FlatDistPV_Oahu_FlatDistPV_3,2050,FlatDistPV,Oahu,SUN,0,0,0
Oahu_H-Power,2020,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_H-Power,2023,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_H-Power,2025,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_H-Power,2030,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_H-Power,2035,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_H-Power,2040,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_H-Power,2045,H-Power,Oahu,MSW,73,1.24179e+07,5.95259e+06
Oahu_Hawaii_Cogen,2020,Hawaii_Cogen,Oahu,multiple,12.2,415881,230896
Oahu_Hawaii_Cogen,2023,Hawaii_Cogen,Oahu,multiple,12.2,415881,230896
Oahu_Hawaii_Cogen,2025,Hawaii_Cogen,Oahu,multiple,12.2,415881,230896
Oahu_Hawaii_Cogen,2030,Hawaii_Cogen,Oahu,multiple,12.2,415881,230896
Oahu_Hawaii_Cogen,2035,Hawaii_Cogen,Oahu,multiple,12.2,415881,230896
Oahu_Hawaii_Cogen,2040,Hawaii_Cogen,Oahu,multiple,12.2,415881,230896
Oahu_IC_Barge,2020,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_Barge,2023,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_Barge,2025,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_Barge,2030,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_Barge,2035,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_Barge,2040,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_Barge,2045,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_Barge,2050,IC_Barge,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2020,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2023,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2025,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2030,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2035,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2040,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2045,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_MCBH,2050,IC_MCBH,Oahu,multiple,0,0,0
Oahu_IC_Schofield,2020,IC_Schofield,Oahu,multiple,48.84,1.06045e+07,1.82176e+06
Oahu_IC_Schofield,2023,IC_Schofield,Oahu,multiple,48.84,1.06045e+07,1.82176e+06
Oahu_IC_Schofield,2025,IC_Schofield,Oahu,multiple,48.84,1.06045e+07,1.82176e+06
Oahu_IC_Schofield,2030,IC_Schofield,Oahu,multiple,48.84,1.06045e+07,1.82176e+06
Oahu_IC_Schofield,2035,IC_Schofield,Oahu,multiple,48.84,1.06045e+07,1.82176e+06
Oahu_IC_Schofield,2040,IC_Schofield,Oahu,multiple,48.84,1.06045e+07,1.82176e+06
