GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,GenCapitalCosts,GenFixedOMCosts
Oahu_Battery_Conting,2048,Battery_Conting,Oahu,Battery,0,0,0
Oahu_Battery_Conting,2049,Battery_Conting,Oahu,Battery,0,0,0
Oahu_Battery_Conting,2050,Battery_Conting,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2020,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2021,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2022,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2023,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2024,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2025,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2026,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2027,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2028,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2029,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2030,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2031,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2032,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2033,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2034,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2035,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2036,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2037,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2038,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2039,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2040,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2041,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2042,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2043,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2044,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2045,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2046,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2047,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2048,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2049,Battery_Reg,Oahu,Battery,0,0,0
Oahu_Battery_Reg,2050,Battery_Reg,Oahu,Battery,0,0,0
Oahu_CC_152,2020,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2021,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2022,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2023,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2024,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2025,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2026,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2027,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2028,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2029,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2030,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2031,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2032,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2033,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2034,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2035,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2036,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2037,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2038,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2039,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2040,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2041,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2042,CC_152,Oahu,multiple,0,0,0
Oahu_CC_152,2043,CC_152,Oahu,multiple,0,0,0
